ID,main_category,backers,usd_goal_real
1012448004,Dance,158,9000.0
1012476244,Publishing,271,11000.0
1012488323,Theater,41,2246.36
1012501347,Art,16,1500.0
1012512108,Art,34,1000.0
1012534180,Design,342,54000.0
1012581492,Film & Video,188,20000.0
1012585115,Music,39,5000.0
1012612441,Games,560,15000.0
1012613651,Design,1297,20000.0
1012646452,Games,190,3244.52
1012662172,Games,24,2500.0
1012669326,Art,59,3072.15
1012671431,Comics,234,2000.0
1012673335,Technology,3297,20000.0
101267519,Design,44,500.0
1012679116,Music,108,3000.0
1012696379,Games,480,18000.0
1012703048,Fashion,164,1000.0
1012707684,Comics,116,5000.0
101272268,Publishing,1,200.0
1012744036,Music,0,5000.0
1012747058,Film & Video,73,5000.0
1012756075,Games,155,3500.0
1012759347,Music,47,4000.0
101276956,Theater,38,6000.0
1012775577,Food,188,39613.94
1012787929,Technology,124,500.0
1012789444,Art,22,2400.0
1012799858,Design,761,12000.0
101280026,Music,52,1100.0
101282052,Music,53,4000.0
1012837921,Art,30,1500.0
1012862183,Film & Video,221,40080.16
1012895442,Music,84,4000.0
1012901908,Music,11,1000.0
1012934131,Film & Video,16,1568.23
1012937016,Art,901,40771.26
1012951816,Dance,95,6000.0
1012979017,Music,114,8000.0
1012979343,Music,116,8000.0
1012995685,Music,256,15000.0
1013015364,Music,29,1200.0
1013019633,Games,237,4545.94
101301964,Music,668,6000.0
1013021535,Music,120,5716.9
1013031233,Design,457,10000.0
101303414,Games,529,1475.0
1013040611,Journalism,30,1000.0
1013046013,Music,29,600.0
1013055913,Music,79,4000.0
1013078852,Comics,75,1500.0
1013083729,Music,105,10900.0
1013115913,Games,620,28500.0
1013118405,Fashion,21,1000.0
1013137829,Art,21,500.0
1013176158,Publishing,17,3000.0
1013179595,Film & Video,425,50000.0
1013187774,Film & Video,215,25000.0
1013243732,Comics,88,2300.0
1013256750,Film & Video,80,3500.0
101327397,Design,38,15000.0
1013301995,Art,64,4000.0
1013303827,Music,29,450.0
1013308308,Film & Video,32,10000.0
1013310008,Music,50,3500.0
1013311145,Music,41,2000.0
1013324797,Comics,34,1200.0
1013326103,Art,69,3000.0
1013328423,Film & Video,561,88000.0
1013367956,Dance,15,1700.0
1013385248,Theater,46,1500.0
1013385948,Food,12,1000.0
1013390389,Publishing,931,35000.0
1013391683,Art,37,2000.0
1013401579,Crafts,81,2900.0
1013408690,Technology,539,100000.0
1013411047,Technology,106,2000.0
1013447191,Photography,10,200.0
1013454832,Publishing,7,550.0
1013460627,Design,261,30000.0
1013465063,Publishing,32,666.28
1013466522,Publishing,30,560.04
1013481997,Technology,189,25000.0
1013503401,Film & Video,67,6947.88
1013535993,Fashion,50,7436.27
101353700,Music,45,3000.0
101353888,Film & Video,104,8000.0
1013547987,Music,28,1000.0
1013550096,Technology,75,14054.81
1013606032,Publishing,35,2000.0
1013612018,Games,30,1000.0
101363482,Art,618,10000.0
1013636471,Film & Video,216,10000.0
1013644321,Design,254,19818.72
1013680688,Crafts,41,596.3
101368510,Technology,658,115000.0
1013687062,Games,83,4750.0
1013687630,Games,54,9000.0
1013709829,Comics,263,999.0
1013715797,Publishing,34,1500.0
1013754926,Film & Video,48,5000.0
1013780162,Music,49,8000.0
1013820110,Art,97,3341.99
1013854404,Dance,22,1000.0
1013885573,Film & Video,65,14800.0
1013919184,Comics,90,3000.0
1013921884,Comics,76,263.75
1013923047,Food,130,25000.0
1013937522,Theater,6,159.57
1013957162,Fashion,206,20420.25
1013987861,Art,102,6500.0
1014036836,Art,11,300.0
101407199,Art,79,5000.0
1014108305,Theater,19,1000.0
1014129451,Publishing,153,5750.0
1014133501,Art,73,4387.57
1014164299,Design,46,1500.0
1014171516,Comics,119,3500.0
1014178502,Art,115,3500.0
101419502,Theater,62,3500.0
1014224916,Fashion,147,6327.97
1014227114,Music,206,2410.61
1014234027,Film & Video,421,5490.02
1014239653,Music,86,5000.0
1014243202,Art,59,2600.0
1014247553,Publishing,31,1135.0
1014261525,Film & Video,22,350.0
1014263473,Theater,59,3047.15
1014270761,Art,12,100.0
1014283380,Film & Video,97,16000.0
1014333611,Film & Video,173,11000.0
1014359222,Music,47,2500.0
101437480,Publishing,62,10000.0
1014375793,Comics,259,10000.0
1014382498,Film & Video,262,7200.0
1014457718,Music,32,113.16
1014458284,Music,267,4000.0
101446102,Publishing,78,5000.0
1014484600,Publishing,25,700.0
1014504468,Music,256,29706.21
101453314,Film & Video,42,3000.0
1014577403,Publishing,395,20000.0
1014610768,Comics,77,3500.0
1014632933,Games,1468,35000.0
1014638056,Film & Video,389,25000.0
1014638860,Photography,113,6800.0
101466029,Art,85,3000.0
1014671117,Art,132,906.0
1014685231,Games,529,18500.0
1014686065,Publishing,75,5000.0
1014696126,Film & Video,3,10.0
1014708315,Food,33,5000.0
1014739191,Film & Video,10,600.0
1014767016,Food,450,85000.0
1014776957,Art,22,2000.0
1014781470,Music,86,13000.0
1014800259,Film & Video,82,30000.0
1014853432,Photography,42,1524.67
1014865233,Film & Video,40,1318.63
101487250,Games,276,7037.69
1014876025,Theater,11,300.0
101487901,Art,94,10000.0
1014882047,Theater,59,2000.0
1014885129,Music,257,15000.0
1014894092,Theater,19,800.0
1014911259,Art,20,500.0
1014928963,Film & Video,46,4500.0
1014934150,Theater,80,5000.0
1014937664,Photography,8,200.0
1014962865,Art,11,1000.0
101497047,Comics,79,3000.0
1014993943,Games,1526,75000.0
1015003252,Film & Video,18,1550.0
1015003938,Games,185,4000.0
1015005872,Crafts,36,260.0
1015024764,Music,27,250.0
1015025522,Design,437,14492.12
1015025906,Music,267,11000.0
1015032604,Publishing,102,5000.0
101503406,Design,61,3193.87
1015036065,Music,119,4500.0
1015036742,Art,85,10362.0
1015061699,Music,136,30000.0
1015075727,Film & Video,74,4250.0
1015105577,Design,216,3164.88
1015113084,Film & Video,88,6000.0
1015145283,Design,1967,150000.0
1015184031,Music,54,1969.48
1015200374,Dance,63,1500.0
1015202050,Theater,20,500.0
1015202552,Music,66,3500.0
101525189,Film & Video,39,2500.0
1015258682,Music,43,2000.0
1015272190,Design,444,18223.0
10153096,Comics,68,4000.0
1015341816,Film & Video,198,15000.0
1015372493,Dance,36,1506.44
1015375165,Film & Video,351,50000.0
1015391940,Film & Video,63,6500.0
1015413468,Art,66,3900.0
1015417252,Comics,161,1000.0
1015437901,Music,244,10000.0
1015448692,Art,383,8520.02
10154884,Music,98,8000.0
1015516319,Food,127,3000.0
1015567194,Art,46,5000.0
101557237,Theater,72,5000.0
1015585982,Music,38,3000.0
1015590830,Music,25,1600.0
1015592061,Publishing,1094,1500.0
1015606884,Film & Video,17,3000.0
1015615447,Comics,64,1000.0
1015637367,Fashion,848,25000.0
1015711851,Music,31,1000.0
1015721140,Publishing,31,7500.0
1015742023,Music,19,1500.0
1015770659,Technology,63,2000.0
1015780858,Music,1,100.0
1015781952,Games,2255,15870.5
1015793083,Photography,125,10000.0
1015797160,Film & Video,160,15000.0
1015800489,Music,78,6500.0
1015804125,Food,11,60.0
1015804153,Art,77,3000.0
1015866573,Design,80,8000.0
1015875469,Art,63,4000.0
1015884821,Technology,49,2236.97
101591223,Games,469,20074.41
1015918356,Publishing,127,15000.0
1015940100,Publishing,75,2000.0
1015954830,Music,310,20000.0
1015963105,Food,44,5000.0
1015988806,Music,48,3800.0
1016005900,Design,4726,50000.0
1016006227,Publishing,289,7000.0
101600955,Comics,494,12000.0
1016021056,Art,16,1500.0
101603284,Games,503,38500.0
1016034596,Film & Video,45,13000.0
1016053161,Music,68,3000.0
1016062851,Music,48,4250.0
1016109485,Music,54,3000.0
1016134832,Technology,427,20000.0
1016137891,Food,23,750.0
1016174899,Art,66,5000.0
101618485,Design,658,8000.0
1016205225,Film & Video,31,3000.0
1016211179,Technology,1384,25000.0
1016227209,Film & Video,44,8500.0
1016228922,Music,44,2000.0
1016242864,Publishing,83,3192.0
1016262406,Art,45,3500.0
1016265131,Crafts,382,9500.0
1016265146,Music,53,3318.95
101627618,Film & Video,32,4000.0
1016299001,Film & Video,114,3500.0
1016300339,Dance,99,5000.0
1016309179,Film & Video,137,7500.0
1016315471,Music,59,2000.0
1016332080,Music,74,30000.0
1016351262,Comics,9,1500.0
1016357821,Technology,4091,45000.0
101639992,Fashion,45,1500.0
1016426412,Film & Video,267,27500.0
1016432558,Games,2224,25000.0
1016466399,Music,19,600.0
1016471142,Photography,13,525.0
1016473158,Games,2282,150000.0
1016495739,Games,50,15000.0
1016513635,Art,55,10000.0
1016519437,Games,300,15000.0
101652700,Film & Video,94,2157.08
1016549487,Technology,1093,12500.0
101656401,Art,55,5000.0
1016568508,Design,215,35000.0
1016583750,Technology,663,120000.0
1016630987,Film & Video,94,7424.8
1016645441,Fashion,106,5000.0
1016661405,Design,430,3500.0
1016665592,Film & Video,31,500.0
1016666033,Art,24,850.0
1016669929,Music,47,3600.0
1016673585,Theater,68,4000.0
1016698081,Music,52,4500.0
1016708812,Film & Video,308,15000.0
1016716766,Photography,20,800.0
1016728092,Theater,38,2000.0
1016740457,Games,117,2500.0
1016756535,Music,119,5000.0
1016770882,Fashion,57,642.01
1016776921,Music,89,20000.0
1016782717,Music,45,1500.0
1016790310,Games,53,770.71
1016814310,Film & Video,39,3000.0
1016816389,Dance,127,8138.17
1016842478,Film & Video,13,1500.0
1016845672,Music,163,23463.16
1016861769,Design,204,25000.0
1016881185,Music,122,7000.0
101688479,Film & Video,96,5250.0
1016891532,Games,1558,30000.0
1016927766,Games,236,20000.0
1016935126,Design,165,5000.0
1016942335,Food,11,500.0
1016967387,Theater,72,6236.57
1016968508,Music,65,5500.0
1016991246,Crafts,105,5000.0
1017016615,Film & Video,105,5500.0
1017019083,Comics,87,1596.93
1017028507,Photography,95,4000.0
1017072750,Fashion,217,20000.0
1017078653,Film & Video,42,1550.0
1017108037,Design,846,17000.0
1017108145,Film & Video,152,15000.0
1017132344,Publishing,39,1200.0
1017146342,Film & Video,59,3150.0
1017193221,Games,598,3500.0
1017195680,Crafts,17,438.44
101720873,Music,103,10000.0
1017227990,Fashion,27,198.21
1017240157,Film & Video,34,3000.0
1017257432,Technology,66,5000.0
1017259112,Art,447,8000.0
1017289532,Crafts,6,500.0
1017294310,Music,49,1594.51
1017297465,Food,68,5000.0
1017301556,Film & Video,79,5140.83
1017309392,Fashion,21,6066.86
1017334345,Games,810,3000.0
1017338225,Music,43,3500.0
1017343780,Design,669,16734.95
1017346677,Art,112,8000.0
1017352501,Music,32,751.15
1017361698,Music,21,500.0
1017371634,Dance,36,2000.0
1017375472,Film & Video,18,793.78
101738386,Music,153,1682.54
1017384940,Music,22,450.0
1017410978,Comics,91,7000.0
1017448246,Food,195,26000.0
1017454,Film & Video,9,1.0
1017456318,Publishing,12,500.0
1017463092,Art,35,2500.0
1017468002,Music,12,1500.0
1017474476,Film & Video,47,500.0
1017507083,Film & Video,54,2744.47
1017509045,Food,127,20000.0
1017513321,Music,98,3500.0
1017513528,Fashion,189,8285.97
1017522319,Music,20,1000.0
1017524619,Publishing,147,11500.0
1017530164,Games,164,1690.2
10175303,Food,4,4134.53
1017533333,Publishing,198,3888.0
1017556005,Art,58,5000.0
1017563105,Theater,24,500.0
1017566406,Film & Video,122,12000.0
101756860,Games,624,25000.0
1017573801,Music,102,1800.0
101758077,Film & Video,73,7724.69
1017594080,Art,141,12700.0
1017611137,Film & Video,48,5000.0
1017621175,Music,337,20000.0
1017628052,Publishing,133,27947.64
1017667607,Games,33,4190.24
101767263,Technology,26457,30000.0
1017673489,Music,28,329.66
1017673870,Comics,1768,15000.0
1017677782,Publishing,31,350.0
1017686466,Food,142,10000.0
1017716054,Design,50,26375.48
101772547,Photography,244,3000.0
101773583,Theater,128,7200.0
1017736573,Art,80,10976.15
1017740508,Fashion,873,40000.0
1017756425,Film & Video,61,1300.0
1017763530,Theater,6,500.0
1017796321,Music,61,4000.0
1017826516,Film & Video,92,20000.0
1017833625,Technology,1537,150000.0
10178577,Games,1193,15000.0
1017885147,Film & Video,51,1200.0
101788707,Fashion,1129,10000.0
1017911802,Design,114,2600.0
1017925111,Art,63,3600.0
1017941492,Design,139,50000.0
1017946115,Film & Video,15,1000.0
101795074,Film & Video,32,700.0
1017960054,Publishing,27,700.0
101796597,Dance,174,10000.0
1017979035,Music,27,800.0
1017984540,Film & Video,360,20000.0
1017986810,Technology,57,16702.48
1018010127,Games,163,6500.0
101802684,Film & Video,66,1168.0
1018051107,Film & Video,79,3500.0
1018053755,Publishing,79,5500.0
1018057143,Publishing,151,5000.0
1018059160,Art,30,3000.0
1018061444,Music,28,1000.0
1018082719,Film & Video,11,1199.98
1018084382,Art,40,2500.0
1018102044,Comics,334,7405.21
1018111765,Food,98,9750.0
1018116873,Music,79,3000.0
1018137347,Music,180,5000.0
1018148257,Comics,96,3791.79
1018159305,Technology,215,10000.0
1018208682,Design,31,5000.0
1018213927,Publishing,396,20000.0
1018237097,Music,63,3000.0
1018362105,Film & Video,20,445.59
1018374983,Publishing,235,10000.0
1018389357,Games,18,650.0
1018407688,Comics,732,15000.0
1018409231,Design,196,5000.0
1018430883,Music,80,4500.0
1018437435,Art,47,250.0
1018438779,Games,38,10000.0
1018446318,Film & Video,107,3500.0
1018483266,Games,436,1750.0
1018486946,Technology,68,22992.03
1018495520,Food,134,3500.0
1018515072,Theater,46,4473.61
1018528167,Art,81,500.0
1018562069,Theater,13,2000.0
1018574123,Crafts,143,3659.25
1018582183,Publishing,100,11333.0
1018587838,Games,204,2000.0
1018596958,Film & Video,123,7500.0
1018613131,Design,40,28157.59
1018619714,Games,12,3.72
1018641183,Dance,64,3000.0
1018647039,Music,48,10000.0
1018650901,Art,19,650.0
1018672637,Comics,120,3500.0
1018673331,Publishing,37,2500.0
1018686464,Food,162,5000.0
1018709389,Publishing,141,611.72
1018712423,Music,13,500.0
1018724477,Art,38,1500.0
1018725614,Music,130,5000.0
1018744136,Publishing,187,8354.36
1018753342,Theater,32,2000.0
1018753681,Music,125,10000.0
1018767724,Publishing,160,19500.0
1018784750,Art,41,450.0
1018847041,Music,38,600.0
101885555,Theater,55,3000.0
1018883547,Music,90,7500.0
1018903761,Publishing,19,3763.99
1018924175,Film & Video,26,1500.0
1018932911,Art,92,5000.0
1018957175,Art,33,700.0
1019024268,Film & Video,17,525.0
1019031457,Publishing,6,850.0
1019039281,Games,2477,66666.0
1019043170,Fashion,48,2172.19
1019043720,Music,38,5000.0
1019047449,Design,48,3217.32
101909427,Technology,51,500.0
1019120611,Music,46,5000.0
101913480,Crafts,58,648.69
1019139297,Film & Video,76,5500.0
1019155487,Music,244,15000.0
1019180618,Design,184,771.84
101920601,Design,109,800.0
1019212408,Games,1277,5000.0
1019270278,Technology,158,30000.0
1019277739,Music,107,5000.0
101928493,Film & Video,344,38000.0
1019293481,Theater,130,7000.0
1019312548,Music,27,1000.0
1019334246,Art,63,3000.0
1019338348,Theater,37,766.57
1019343961,Theater,17,1000.0
1019349081,Design,155,50000.0
1019357705,Design,17,4294.79
1019371047,Music,251,13000.0
1019374246,Photography,28,1200.0
1019385951,Film & Video,173,20000.0
1019407135,Comics,654,9750.0
10194072,Film & Video,194,46000.0
1019418537,Music,54,1046.03
1019421460,Film & Video,55,1825.0
1019429275,Music,53,5000.0
1019452705,Games,40,2850.0
1019464787,Publishing,72,6000.0
1019468919,Publishing,23,1500.0
1019489526,Technology,1107,75000.0
1019495661,Journalism,27,1500.0
1019513661,Design,50,3000.0
1019514109,Music,16,286.0
1019521089,Music,128,9999.0
1019525713,Food,11,12000.0
1019528310,Photography,42,2000.0
1019543582,Music,57,2500.0
1019547173,Publishing,111,3000.0
1019552425,Publishing,84,1500.0
101957846,Design,448,30000.0
1019591643,Film & Video,235,55000.0
1019597261,Art,23,2000.0
1019608131,Design,550,38025.71
1019666150,Comics,51,7573.95
1019675780,Film & Video,30,2185.28
101968728,Music,177,12000.0
1019693331,Music,53,3500.0
1019693405,Film & Video,611,50000.0
1019695103,Music,133,10000.0
1019714358,Photography,15,5000.0
1019736572,Publishing,49,4067.0
1019759522,Film & Video,84,6500.0
1019760396,Food,248,20000.0
1019770517,Technology,5,372.69
1019795754,Music,6,800.0
1019818505,Games,66,11040.0
1019821259,Fashion,38,5000.0
1019822951,Theater,43,2400.0
101985258,Food,23,2000.0
1019879992,Theater,28,2350.42
1019891842,Dance,6,150.29
1019910135,Games,298,1000.0
1019923936,Art,88,4000.0
1019929328,Theater,79,5500.0
1019954510,Art,59,2000.0
1019999021,Film & Video,22,500.0
1020002976,Music,76,5000.0
1020011037,Film & Video,92,25000.0
1020027760,Film & Video,77,2500.0
1020035399,Theater,10,1000.0
1020053719,Food,119,7500.0
1020060808,Games,67,5000.0
1020063206,Games,162,30084.24
1020065546,Theater,70,5000.0
1020083680,Publishing,5,135.0
1020088111,Publishing,14,200.0
1020089342,Design,87,20000.0
1020091432,Music,16,75.0
1020132430,Fashion,1069,15000.0
1020158570,Film & Video,42,3408.9
1020195301,Music,185,5000.0
1020241944,Music,19,300.0
1020255217,Music,161,8000.0
1020255788,Technology,192,23066.28
1020286603,Publishing,73,3349.19
1020303831,Music,82,3000.0
1020325526,Design,14,1000.0
1020331612,Music,77,5000.0
1020337741,Publishing,36,1250.0
1020347268,Technology,84,7758.43
1020357088,Technology,213,20000.0
1020359266,Photography,907,17570.16
1020360328,Comics,23,1000.0
1020393491,Music,39,2000.0
1020393860,Comics,49,3500.0
1020405488,Art,39,6500.0
1020421511,Art,223,8000.0
1020453875,Comics,873,12042.39
1020501833,Comics,951,10000.0
1020525028,Art,69,250.0
1020530914,Comics,26,500.0
1020555066,Comics,79,2000.0
1020566495,Food,25,600.0
10205736,Games,1483,20000.0
102057914,Technology,1739,225000.0
1020579966,Film & Video,40,3000.0
1020580227,Music,19,600.79
1020593363,Publishing,226,4800.0
1020603916,Art,186,4000.0
1020609640,Publishing,13,500.0
1020611990,Film & Video,40,2000.0
1020616269,Games,214,9232.31
102064339,Design,106,10000.0
1020653179,Art,27,6500.0
1020673375,Music,93,4000.0
1020677842,Photography,14,199.0
1020704364,Games,134,2000.0
1020713708,Theater,25,6000.0
1020718177,Technology,144,18863.65
102072039,Food,22,650.0
1020745465,Film & Video,17,6532.18
1020747660,Publishing,26,800.0
1020749444,Fashion,185,20389.65
1020796755,Games,22,337.2
1020823456,Photography,107,12000.0
1020850482,Games,874,40000.0
1020867278,Music,113,15000.0
1020881883,Food,706,60500.0
1020898549,Music,30,2000.0
1020899030,Games,988,10000.0
1020917076,Fashion,693,8000.0
1020919667,Publishing,41,1000.0
1020921104,Music,35,1500.0
1020944838,Music,43,5000.0
1020972182,Film & Video,11,901.96
1020972490,Film & Video,208,10062.05
1020973145,Film & Video,22,1000.0
1020994283,Film & Video,308,100000.0
1020994659,Food,166,60000.0
10210001,Games,217,2000.0
1021062253,Publishing,68,3098.0
1021063280,Technology,154,10000.0
1021067368,Film & Video,22,280.71
1021070285,Music,61,7000.0
1021071422,Music,125,10000.0
1021078725,Dance,148,8000.0
1021105368,Games,415,15047.1
1021144570,Fashion,23,300.0
1021169510,Food,222,30000.0
1021188582,Games,244,15000.0
1021195612,Film & Video,74,5000.0
1021196058,Publishing,27,1000.0
1021200178,Film & Video,19,1200.0
1021205843,Games,2453,1293.95
1021236216,Music,32,5000.0
1021241055,Games,795,30000.0
1021245163,Comics,126,2000.0
1021260036,Technology,1945,56814.95
1021264368,Music,21,3000.0
1021266823,Music,37,1750.0
1021309408,Food,430,40000.0
1021349178,Music,35,2000.0
1021363102,Film & Video,66,5707.5
1021385877,Film & Video,48,5000.0
1021390452,Theater,36,1138.9
1021393426,Film & Video,814,78100.0
1021413936,Technology,12,110.0
1021427001,Music,46,500.0
